# activity_index; type; from_event; to_event; lower_bound; upper_bound
5065; "change"; 1076; 279; 3; 62
5066; "change"; 1076; 439; 3; 62
5067; "change"; 1078; 631; 3; 62
5068; "change"; 1078; 641; 3; 62
5069; "change"; 1078; 651; 3; 62
5070; "change"; 1078; 661; 3; 62
5071; "change"; 1078; 671; 3; 62
5072; "change"; 1078; 681; 3; 62
5073; "change"; 1078; 751; 3; 62
5074; "change"; 1078; 775; 3; 62
5075; "change"; 1078; 799; 3; 62
5076; "change"; 1078; 823; 3; 62
5077; "change"; 1078; 847; 3; 62
5078; "change"; 1078; 871; 3; 62
5079; "change"; 1082; 1; 3; 62
5080; "change"; 1082; 21; 3; 62
5081; "change"; 1082; 139; 3; 62
5082; "change"; 1082; 151; 3; 62
5083; "change"; 1082; 171; 3; 62
5084; "change"; 1082; 183; 3; 62
5085; "change"; 1082; 227; 3; 62
5086; "change"; 1082; 237; 3; 62
5087; "change"; 1082; 247; 3; 62
5088; "change"; 1082; 257; 3; 62
5089; "change"; 1082; 267; 3; 62
5090; "change"; 1082; 277; 3; 62
5091; "change"; 1082; 293; 3; 62
5092; "change"; 1082; 303; 3; 62
5093; "change"; 1082; 313; 3; 62
5094; "change"; 1082; 323; 3; 62
5095; "change"; 1082; 333; 3; 62
5096; "change"; 1082; 343; 3; 62
5097; "change"; 1082; 437; 3; 62
5098; "change"; 1084; 3; 3; 62
5099; "change"; 1084; 23; 3; 62
5100; "change"; 1084; 141; 3; 62
5101; "change"; 1084; 153; 3; 62
5102; "change"; 1084; 229; 3; 62
5103; "change"; 1084; 239; 3; 62
5104; "change"; 1084; 249; 3; 62
5105; "change"; 1084; 259; 3; 62
5106; "change"; 1084; 269; 3; 62
5107; "change"; 1084; 279; 3; 62
5108; "change"; 1084; 439; 3; 62
5109; "change"; 1086; 171; 3; 62
5110; "change"; 1086; 183; 3; 62
5111; "change"; 1086; 293; 3; 62
5112; "change"; 1086; 303; 3; 62
5113; "change"; 1086; 313; 3; 62
5114; "change"; 1086; 323; 3; 62
5115; "change"; 1086; 333; 3; 62
5116; "change"; 1086; 343; 3; 62
5117; "change"; 1090; 631; 3; 62
5118; "change"; 1090; 641; 3; 62
5119; "change"; 1090; 651; 3; 62
5120; "change"; 1090; 661; 3; 62
5121; "change"; 1090; 671; 3; 62
5122; "change"; 1090; 681; 3; 62
5123; "change"; 1090; 697; 3; 62
5124; "change"; 1090; 707; 3; 62
5125; "change"; 1090; 717; 3; 62
5126; "change"; 1090; 727; 3; 62
5127; "change"; 1090; 737; 3; 62
5128; "change"; 1090; 747; 3; 62
5129; "change"; 1090; 751; 3; 62
5130; "change"; 1090; 775; 3; 62
5131; "change"; 1090; 799; 3; 62
5132; "change"; 1090; 823; 3; 62
5133; "change"; 1090; 847; 3; 62
5134; "change"; 1090; 871; 3; 62
5135; "change"; 1090; 915; 3; 62
5136; "change"; 1090; 939; 3; 62
5137; "change"; 1090; 963; 3; 62
5138; "change"; 1090; 987; 3; 62
5139; "change"; 1090; 1011; 3; 62
5140; "change"; 1090; 1035; 3; 62
5141; "change"; 1094; 171; 3; 62
5142; "change"; 1094; 183; 3; 62
5143; "change"; 1094; 293; 3; 62
5144; "change"; 1094; 303; 3; 62
5145; "change"; 1094; 313; 3; 62
5146; "change"; 1094; 323; 3; 62
5147; "change"; 1094; 333; 3; 62
5148; "change"; 1094; 343; 3; 62
5149; "change"; 1098; 631; 3; 62
5150; "change"; 1098; 641; 3; 62
5151; "change"; 1098; 651; 3; 62
5152; "change"; 1098; 661; 3; 62
5153; "change"; 1098; 671; 3; 62
5154; "change"; 1098; 681; 3; 62
5155; "change"; 1098; 697; 3; 62
5156; "change"; 1098; 707; 3; 62
5157; "change"; 1098; 717; 3; 62
5158; "change"; 1098; 727; 3; 62
5159; "change"; 1098; 737; 3; 62
5160; "change"; 1098; 747; 3; 62
5161; "change"; 1098; 751; 3; 62
5162; "change"; 1098; 775; 3; 62
5163; "change"; 1098; 799; 3; 62
5164; "change"; 1098; 823; 3; 62
5165; "change"; 1098; 847; 3; 62
5166; "change"; 1098; 871; 3; 62
5167; "change"; 1098; 915; 3; 62
5168; "change"; 1098; 939; 3; 62
5169; "change"; 1098; 963; 3; 62
5170; "change"; 1098; 987; 3; 62
5171; "change"; 1098; 1011; 3; 62
5172; "change"; 1098; 1035; 3; 62
5173; "change"; 1102; 171; 3; 62
5174; "change"; 1102; 183; 3; 62
5175; "change"; 1102; 293; 3; 62
5176; "change"; 1102; 303; 3; 62
5177; "change"; 1102; 313; 3; 62
5178; "change"; 1102; 323; 3; 62
5179; "change"; 1102; 333; 3; 62
5180; "change"; 1102; 343; 3; 62
5181; "change"; 1106; 631; 3; 62
5182; "change"; 1106; 641; 3; 62
5183; "change"; 1106; 651; 3; 62
5184; "change"; 1106; 661; 3; 62
5185; "change"; 1106; 671; 3; 62
5186; "change"; 1106; 681; 3; 62
5187; "change"; 1106; 697; 3; 62
5188; "change"; 1106; 707; 3; 62
5189; "change"; 1106; 717; 3; 62
5190; "change"; 1106; 727; 3; 62
5191; "change"; 1106; 737; 3; 62
5192; "change"; 1106; 747; 3; 62
5193; "change"; 1106; 751; 3; 62
5194; "change"; 1106; 775; 3; 62
5195; "change"; 1106; 799; 3; 62
5196; "change"; 1106; 823; 3; 62
5197; "change"; 1106; 847; 3; 62
5198; "change"; 1106; 871; 3; 62
5199; "change"; 1106; 915; 3; 62
5200; "change"; 1106; 939; 3; 62
5201; "change"; 1106; 963; 3; 62
5202; "change"; 1106; 987; 3; 62
5203; "change"; 1106; 1011; 3; 62
5204; "change"; 1106; 1035; 3; 62
5205; "change"; 1110; 171; 3; 62
5206; "change"; 1110; 183; 3; 62
5207; "change"; 1110; 293; 3; 62
5208; "change"; 1110; 303; 3; 62
5209; "change"; 1110; 313; 3; 62
5210; "change"; 1110; 323; 3; 62
5211; "change"; 1110; 333; 3; 62
5212; "change"; 1110; 343; 3; 62
5213; "change"; 1114; 631; 3; 62
5214; "change"; 1114; 641; 3; 62
5215; "change"; 1114; 651; 3; 62
5216; "change"; 1114; 661; 3; 62
5217; "change"; 1114; 671; 3; 62
5218; "change"; 1114; 681; 3; 62
5219; "change"; 1114; 697; 3; 62
5220; "change"; 1114; 707; 3; 62
5221; "change"; 1114; 717; 3; 62
5222; "change"; 1114; 727; 3; 62
5223; "change"; 1114; 737; 3; 62
5224; "change"; 1114; 747; 3; 62
5225; "change"; 1114; 751; 3; 62
5226; "change"; 1114; 775; 3; 62
5227; "change"; 1114; 799; 3; 62
5228; "change"; 1114; 823; 3; 62
5229; "change"; 1114; 847; 3; 62
5230; "change"; 1114; 871; 3; 62
5231; "change"; 1114; 915; 3; 62
5232; "change"; 1114; 939; 3; 62
5233; "change"; 1114; 963; 3; 62
5234; "change"; 1114; 987; 3; 62
5235; "change"; 1114; 1011; 3; 62
5236; "change"; 1114; 1035; 3; 62
5237; "change"; 1118; 171; 3; 62
5238; "change"; 1118; 183; 3; 62
5239; "change"; 1118; 293; 3; 62
5240; "change"; 1118; 303; 3; 62
5241; "change"; 1118; 313; 3; 62
5242; "change"; 1118; 323; 3; 62
5243; "change"; 1118; 333; 3; 62
5244; "change"; 1118; 343; 3; 62
5245; "change"; 1122; 631; 3; 62
5246; "change"; 1122; 641; 3; 62
5247; "change"; 1122; 651; 3; 62
5248; "change"; 1122; 661; 3; 62
5249; "change"; 1122; 671; 3; 62
5250; "change"; 1122; 681; 3; 62
5251; "change"; 1122; 697; 3; 62
5252; "change"; 1122; 707; 3; 62
5253; "change"; 1122; 717; 3; 62
5254; "change"; 1122; 727; 3; 62
5255; "change"; 1122; 737; 3; 62
5256; "change"; 1122; 747; 3; 62
5257; "change"; 1122; 751; 3; 62
5258; "change"; 1122; 775; 3; 62
5259; "change"; 1122; 799; 3; 62
5260; "change"; 1122; 823; 3; 62
5261; "change"; 1122; 847; 3; 62
5262; "change"; 1122; 871; 3; 62
5263; "change"; 1122; 915; 3; 62
5264; "change"; 1122; 939; 3; 62
5265; "change"; 1122; 963; 3; 62
5266; "change"; 1122; 987; 3; 62
5267; "change"; 1122; 1011; 3; 62
5268; "change"; 1122; 1035; 3; 62
5269; "change"; 1126; 171; 3; 62
5270; "change"; 1126; 183; 3; 62
5271; "change"; 1126; 293; 3; 62
5272; "change"; 1126; 303; 3; 62
5273; "change"; 1126; 313; 3; 62
5274; "change"; 1126; 323; 3; 62
5275; "change"; 1126; 333; 3; 62
5276; "change"; 1126; 343; 3; 62
5277; "change"; 1130; 631; 3; 62
5278; "change"; 1130; 641; 3; 62
5279; "change"; 1130; 651; 3; 62
5280; "change"; 1130; 661; 3; 62
5281; "change"; 1130; 671; 3; 62
5282; "change"; 1130; 681; 3; 62
5283; "change"; 1130; 697; 3; 62
5284; "change"; 1130; 707; 3; 62
5285; "change"; 1130; 717; 3; 62
5286; "change"; 1130; 727; 3; 62
5287; "change"; 1130; 737; 3; 62
5288; "change"; 1130; 747; 3; 62
5289; "change"; 1130; 751; 3; 62
5290; "change"; 1130; 775; 3; 62
5291; "change"; 1130; 799; 3; 62
5292; "change"; 1130; 823; 3; 62
5293; "change"; 1130; 847; 3; 62
5294; "change"; 1130; 871; 3; 62
5295; "change"; 1130; 915; 3; 62
5296; "change"; 1130; 939; 3; 62
5297; "change"; 1130; 963; 3; 62
5298; "change"; 1130; 987; 3; 62
5299; "change"; 1130; 1011; 3; 62
5300; "change"; 1130; 1035; 3; 62
